i	j	confidence	interest	lift	std_lift
('Osteoarthritis of hip', 'Metabolic syndrome X (disorder)')	Acute viral pharyngitis (disorder)	0.4105691056910569	-0.042697974367479075	0.9057995247262056	0.4103294021960146
('Miscarriage in first trimester', 'Seizure disorder')	Prediabetes	0.41044776119402987	0.10436471538631759	1.3409686253967874	0.4103144085048632
('Prediabetes', 'Cystitis')	Miscarriage in first trimester	0.41038184535942385	0.2359711361026826	2.3529624247747387	0.4103017124218537
('Chronic kidney disease stage 1 (disorder)', 'Acute bronchitis (disorder)')	Neuropathy due to type 2 diabetes mellitus (disorder)	0.4105392156862745	0.38740556940066784	17.746411897968045	0.4102983244789538
('Cystitis', 'Escherichia coli urinary tract infection')	Acute bronchitis (disorder)	0.41043083900226757	0.01175792020111549	1.0294926483506146	0.4102822580645162
('Diabetic renal disease (disorder)', 'Chronic sinusitis (disorder)')	Hypertriglyceridemia (disorder)	0.41030814380044023	0.34466073170380396	6.250180025321428	0.4102540585160048
('Stroke', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.41030646105797386	0.011633542256821783	1.0291806684331732	0.4101913315111285
('Hypertension', 'Chronic sinusitis (disorder)')	Body mass index 30+ - obesity (finding)	0.41019721918283475	0.09439387806888822	1.2989008214287052	0.41018934895451087
('Appendicitis', 'Acute viral pharyngitis (disorder)')	Body mass index 30+ - obesity (finding)	0.41022001419446413	0.0944166730805176	1.2989730024624744	0.4101851304193529
('Hypertension', 'Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)')	Neuropathy due to type 2 diabetes mellitus (disorder)	0.4103540159878188	0.38722036970221213	17.73840625561624	0.41012947448591014
('Neoplasm of prostate', 'Viral sinusitis (disorder)')	Metastasis from malignant tumor of prostate (disorder)	0.14627264627264627	0.14212432970132235	35.26072414139886	0.41012289106436156
('Miscarriage in first trimester', 'First degree burn')	Prediabetes	0.41020236087689715	0.10411931506918487	1.3401668811626855	0.4100780096985031
('Chronic intractable migraine without aura', 'Hypertriglyceridemia (disorder)')	Acute bronchitis (disorder)	0.41021337808678976	0.011540459285637683	1.028947186381109	0.4100719424460432
('Cystitis', 'Chronic sinusitis (disorder)')	Acute bronchitis (disorder)	0.41018356643356646	0.011510647632414384	1.0288724091594383	0.41005464480874326
('Osteoarthritis of knee', 'Viral sinusitis (disorder)')	Acute bronchitis (disorder)	0.41006607175761406	0.011393152956461983	1.0285776946944936	0.41005054227650833
('Hypertriglyceridemia (disorder)', 'Diabetes')	Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)	0.0590544576049391	0.055347579969047614	15.93105125271736	0.41002331002331005
('Hyperglycemia (disorder)', 'Hyperlipidemia')	Chronic sinusitis (disorder)	0.4101796407185629	0.19400500713015675	1.8974457544336119	0.4100029949086554
('Acute bacterial sinusitis (disorder)', 'Metabolic syndrome X (disorder)')	Viral sinusitis (disorder)	0.4101371774006045	-0.23944323964256664	0.6313878415046905	0.41
('Chronic pain', 'Metabolic syndrome X (disorder)')	Diabetes	0.4102263856362217	0.3434438448484735	6.142719051975348	0.40999609527528313
('Sprain of ankle', 'Chronic pain')	Acute bronchitis (disorder)	0.41020408163265304	0.011531162831500963	1.0289238678819126	0.40996325030624753
('Chronic kidney disease stage 1 (disorder)', 'Prediabetes')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	0.4101216814159292	0.3924503020358788	23.208243827243276	0.4099585062240663
('History of appendectomy', 'Sinusitis (disorder)')	Acute bronchitis (disorder)	0.41013534781240163	0.011462429011249553	1.0287514613375752	0.4099496221662469
('Viral sinusitis (disorder)', 'History of cardiac arrest (situation)')	Body mass index 30+ - obesity (finding)	0.4099647982669916	0.09416145715304508	1.2981648541807866	0.4099248527520141
('Coronary Heart Disease', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.4099708300185627	0.011297911217410639	1.0283387977577825	0.4098925871900279
('Appendicitis', 'Sprain of ankle')	Body mass index 30+ - obesity (finding)	0.40994887927644513	0.0941455381624986	1.2981144462576457	0.4098328416912487
('Suspected lung cancer (situation)', 'Hypertriglyceridemia (disorder)')	Metabolic syndrome X (disorder)	0.41000719942404606	0.34573939198472015	6.379666831035531	0.4097947425279078
Chronic pain	Viral sinusitis (disorder)	0.4097937206679521	-0.23978669637521904	0.6308591052256386	0.40978298437414734
Viral sinusitis (disorder)	Chronic pain	0.029959837221054872	-0.0175306990538225	0.6308591052256386	0.40978298437414734
('Hypertriglyceridemia (disorder)', 'Acute viral pharyngitis (disorder)')	Diabetic renal disease (disorder)	0.4098084040931853	0.37991063478519915	13.706989303169154	0.40977627782918735
('History of myocardial infarction (situation)', 'Hypertriglyceridemia (disorder)')	Viral sinusitis (disorder)	0.4099337748344371	-0.23964664220873405	0.6310747123511159	0.4097383239483273
('Chronic kidney disease stage 1 (disorder)', 'Prediabetes')	Hyperlipidemia	0.4098451327433628	0.2945682356357813	3.5553102401852223	0.40968188105117564
('Preeclampsia', 'Chronic sinusitis (disorder)')	Viral sinusitis (disorder)	0.4097895483565855	-0.23979086868658567	0.6308526821388935	0.40964995269631027
('Acute bronchitis (disorder)', 'Coronary Heart Disease')	Body mass index 30+ - obesity (finding)	0.4096453580302688	0.09384201691632227	1.2971533378504145	0.4096231316591996
('Hypertriglyceridemia (disorder)', 'Viral sinusitis (disorder)')	Diabetic renal disease (disorder)	0.4096168771607987	0.37971910785281254	13.700583242221475	0.40959604868583527
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Acute viral pharyngitis (disorder)')	Suspected lung cancer (situation)	0.4096840659340659	0.3967112900174538	31.580293112860367	0.40958268933539416
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Acute viral pharyngitis (disorder)')	Non-small cell lung cancer (disorder)	0.4096840659340659	0.3986688254923851	37.192476015671254	0.4095826893353941
('Drug overdose', 'Metabolic syndrome X (disorder)')	Acute bronchitis (disorder)	0.4097016624914598	0.011028743690307707	1.0276636389636702	0.40956719817767645
('Drug overdose', 'Hypertriglyceridemia (disorder)')	Acute bronchitis (disorder)	0.40969162995594716	0.01101871115479508	1.0276384741354627	0.4095615774399648
('Diabetes', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.4096283783783784	0.010955459577226323	1.0274798188203262	0.4095286365940192
('Anemia (disorder)', 'Metastasis from malignant tumor of prostate (disorder)')	Carcinoma in situ of prostate (disorder)	0.4096862625647274	0.38692062603742644	17.99581848165871	0.40950639853747717
('Drug overdose', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.4096101541251133	0.010937235323961236	1.0274341065273522	0.40950308306129857
('Fracture of clavicle', 'Chronic sinusitis (disorder)')	Acute bronchitis (disorder)	0.40957247912252276	0.010899560321370683	1.0273396054945159	0.4094988780852656
('Normal pregnancy', 'Malignant neoplasm of breast (disorder)')	Prediabetes	0.4096723868954758	0.10358934108776352	1.3384354099535474	0.4094881398252185
('Sinusitis (disorder)', 'Osteoporosis (disorder)')	Acute bronchitis (disorder)	0.40963101938711693	0.010958100585964858	1.0274864433202962	0.40944635595871137
('Anemia (disorder)', 'Pulmonary emphysema (disorder)')	Prediabetes	0.409578644333944	0.10349559852623169	1.338129144831007	0.4094240837696335
('Hypertriglyceridemia (disorder)', 'Acute viral pharyngitis (disorder)')	Diabetes	0.4094273895057696	0.3426448487180214	6.13075490504372	0.40939524250176906
('Perennial allergic rhinitis', 'Childhood asthma')	Acute bronchitis (disorder)	0.4094627105052125	0.010789791704060414	1.0270642704714088	0.40936798203400704
('Viral sinusitis (disorder)', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Hyperlipidemia	0.4095808383233533	0.29430394121577175	3.5530175481832607	0.4093450479233227
('Chronic sinusitis (disorder)', 'History of single seizure (situation)')	Acute bronchitis (disorder)	0.409392789373814	0.010719870572661938	1.0268888857685583	0.40929938320417525
('History of appendectomy', 'Sprain of ankle')	Acute bronchitis (disorder)	0.4093590247738891	0.010686105972737003	1.026804193284237	0.40924287118977387
('Fracture of rib', 'Chronic sinusitis (disorder)')	Prediabetes	0.4093766369827135	0.1032935911750012	1.337469169200219	0.40922190201729114
('Body mass index 30+ - obesity (finding)', 'Diabetes')	Diabetic renal disease (disorder)	0.4092234962784148	0.37932572697042866	13.68742570935233	0.4091937836342605
('Body mass index 30+ - obesity (finding)', 'Chronic obstructive bronchitis (disorder)')	Anemia (disorder)	0.4092664092664093	0.10227025004430934	1.3331320180143384	0.4091849400082747
('Pneumonia', 'Chronic sinusitis (disorder)')	Viral sinusitis (disorder)	0.4092731829573935	-0.24030723408577764	0.6300577607009252	0.40912509400852354
('Coronary Heart Disease', 'Viral sinusitis (disorder)')	Body mass index 30+ - obesity (finding)	0.4091148276098744	0.09331148649592785	1.2954733986245563	0.4091013086849089
('Chronic kidney disease stage 2 (disorder)', 'Metabolic syndrome X (disorder)')	Hypertriglyceridemia (disorder)	0.4092187838130275	0.34357137171639124	6.2335859212643	0.40909090909090906
('Chronic intractable migraine without aura', 'Drug overdose')	Body mass index 30+ - obesity (finding)	0.4090624233672107	0.09325908225326418	1.2953074591431093	0.40904632152588555
('Osteoarthritis of knee', 'Hyperlipidemia')	Acute bronchitis (disorder)	0.40908767181824657	0.010414753017094491	1.0261235527319303	0.409045584045584
('Fracture of ankle', 'Chronic sinusitis (disorder)')	Prediabetes	0.40910322405852073	0.10302017825080845	1.3365759053362527	0.4090231675924672
('Polyp of colon', 'Metabolic syndrome X (disorder)')	Hypertriglyceridemia (disorder)	0.40902564102564104	0.34337822892900477	6.230643797862663	0.40896502205354396
('Impacted molars', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.40897269180754225	0.010299773006390178	1.0258351458568156	0.4088766054300113
('Hypertension', 'Coronary Heart Disease')	Body mass index 30+ - obesity (finding)	0.40877617418870443	0.0929728330747579	1.2944010432150936	0.40875151211779925
('Acute viral pharyngitis (disorder)', 'Pathological fracture due to osteoporosis (disorder)')	Acute bronchitis (disorder)	0.40893141945773526	0.01025850065658318	1.0257316215192933	0.4087428206764519
('First degree burn', 'Chronic sinusitis (disorder)')	Prediabetes	0.4087966488956588	0.10271360308794653	1.3355742975469256	0.4086840601790135
('Facial laceration', 'Sprain of ankle')	Acute bronchitis (disorder)	0.40876369327073553	0.010090774469583452	1.0253109102567775	0.4085785848465874
('Coronary Heart Disease', 'Streptococcal sore throat (disorder)')	Viral sinusitis (disorder)	0.4086449217714134	-0.24093549527175773	0.6290905807036589	0.4085665031162976
('Streptococcal sore throat (disorder)', 'Hypertriglyceridemia (disorder)')	Body mass index 30+ - obesity (finding)	0.4087566844919786	0.09295334337803207	1.2943393285522369	0.4085590103644266
('Chronic intractable migraine without aura', 'Anemia (disorder)')	Chronic pain	0.4084856810736553	0.3609951447987779	8.601412262631058	0.40845442536327614
Acute bronchitis (disorder)	Rupture of patellar tendon	0.006307760647460969	0.00015180398622518208	1.0246596905369876	0.40842105263157896
Rupture of patellar tendon	Acute bronchitis (disorder)	0.40850406960426605	0.009831150803113975	1.0246596905369876	0.40842105263157896
('Acute viral pharyngitis (disorder)', 'Hypertension')	Anemia (disorder)	0.40841721303906175	0.10142105381696181	1.3303658719182463	0.40840355535034045
('Sprain of ankle', 'Chronic sinusitis (disorder)')	Body mass index 30+ - obesity (finding)	0.4084305015732001	0.09262716045925357	1.2933064613329481	0.408403128036648
('Hyperlipidemia', 'Metabolic syndrome X (disorder)')	Viral sinusitis (disorder)	0.40842077301102403	-0.24115964403214712	0.6287455137119387	0.4083814836952912
('Diabetic renal disease (disorder)', 'Hyperglycemia (disorder)')	Body mass index 30+ - obesity (finding)	0.4084184840628336	0.09261514294888706	1.2932684075545298	0.4083733699382292
('History of myocardial infarction (situation)', 'Chronic sinusitis (disorder)')	Prediabetes	0.4084158415841584	0.1023327957764461	1.334330166855219	0.4083182043241459
('Body mass index 30+ - obesity (finding)', 'Second degree burn')	Acute bronchitis (disorder)	0.4084084084084084	0.009735489607256342	1.0244197414675968	0.4082973531068143
('Appendicitis', 'Sprain of ankle')	Acute bronchitis (disorder)	0.40837593393629573	0.009703015135143656	1.024338285039078	0.408259587020649
('Chronic intractable migraine without aura', 'Diabetes')	Acute bronchitis (disorder)	0.40837077323244264	0.009697854431290565	1.0243253403327544	0.40823084200567644
('Chronic kidney disease stage 1 (disorder)', 'Chronic sinusitis (disorder)')	Hypertriglyceridemia (disorder)	0.40832892182812774	0.3426815097314915	6.2200307489204185	0.408224496999647
('Chronic kidney disease stage 1 (disorder)', 'Chronic sinusitis (disorder)')	Diabetes	0.40832892182812774	0.34154638104037954	6.114306479082613	0.408224496999647
('Drug overdose', 'Chronic sinusitis (disorder)')	Viral sinusitis (disorder)	0.4082667047401485	-0.24131371230302268	0.6285083324995234	0.408224459198972
('Appendicitis', 'Hypertriglyceridemia (disorder)')	Metabolic syndrome X (disorder)	0.4083264971287941	0.3440586896894682	6.353515288572555	0.4082051282051283
('Perennial allergic rhinitis', 'Sprain of ankle')	Acute bronchitis (disorder)	0.40836543753439736	0.009692518733245281	1.0243119566846717	0.4082025873933388
('Hyperglycemia (disorder)', 'Chronic kidney disease stage 1 (disorder)')	Body mass index 30+ - obesity (finding)	0.4082171438000165	0.09241380268606997	1.2926308580526567	0.40816831683168314
('History of appendectomy', 'Sinusitis (disorder)')	Anemia (disorder)	0.40824677368586715	0.10125061446376721	1.329810687926282	0.4080604534005038
('Normal pregnancy', 'Drug overdose')	Miscarriage in first trimester	0.4080960681774162	0.233685358920675	2.33985670900907	0.4080387409200969
('Preeclampsia', 'Chronic sinusitis (disorder)')	Acute bronchitis (disorder)	0.4081343107117522	0.009461391910600137	1.0237322162213864	0.4079943235572375
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.4081779053084649	0.009504986507312796	1.0238415655016027	0.40796555435952647
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Streptococcal sore throat (disorder)')	Hyperglycemia (disorder)	0.4081779053084649	0.3777471265618059	13.413324341996313	0.4079655543595263
('Body mass index 30+ - obesity (finding)', 'Injury of tendon of the rotator cuff of shoulder')	Acute bronchitis (disorder)	0.408075117370892	0.00940219856973995	1.0235837402701273	0.40796393688955673
('Hypertension', 'Rupture of appendix')	Body mass index 30+ - obesity (finding)	0.4080681127103183	0.09226477159637175	1.2921589469918915	0.40794809407948085
('Whiplash injury to neck', 'Diabetes')	Prediabetes	0.4080988693136997	0.10201582350598742	1.333294590808783	0.4079431877958969
('Epilepsy', 'Streptococcal sore throat (disorder)')	Acute bronchitis (disorder)	0.40812112869924294	0.009448209898090865	1.0236991514911586	0.40791738382099835
